i,t,m,Energy,Protein,Vitamin A,Vitamin D,Vitamin E,Vitamin C,Vitamin B-6,Vitamin B-12,Calcium,Magnesium,Iron,Zinc
0667-001-001,2019-20,Mainland Other Urban,0.5949367302142982,0.6324071091550099,0.16171938758870025,0.046716252463193095,0.12887692881541782,0.04619614352671927,0.5881102266244185,0.49284588664656515,0.08415000918494255,0.6990104597812778,0.44770808986500804,0.5301978490630773
0668-001-001,2019-20,Mainland Other Urban,0.637297357768413,0.7152072923940708,0.20583993661499395,0.06397734413188579,0.11249832203559894,0.05277170341242105,0.5881249235612119,0.726597638857329,0.11161889024971872,0.6419809054668772,0.4279185665569926,0.5771430608958794
0668-001-002,2019-20,Mainland Other Urban,0.8392620555016952,0.9647573403364474,0.33615885256044054,0.09754079350862385,0.17785769886642552,0.09473074641718879,0.8541621167953324,1.055728879206632,0.15079715575367156,0.9343300105810719,0.6355470160845956,0.7904375624572032
0668-002-001,2019-20,Mainland Other Urban,0.6670227708509162,0.7561088003401395,0.27092153041941314,0.07776946313631966,0.12178514845274094,0.07726098537735776,0.6354463828700633,0.8510915317258452,0.11611833288407704,0.6714504201591726,0.4567448536963754,0.6090609165472706
0669-001-001,2019-20,Mainland Rural,0.48826217013112266,0.5188071110973016,0.10687446780208197,0.032002279117430886,0.12879831592210572,0.028991399563880752,0.5390036557694834,0.34841335864351225,0.061066817109408894,0.6611202631184411,0.42185526016500335,0.45494420146941933
0671-001-001,2019-20,Mainland Other Urban,0.8095830288006297,0.8994421756493317,0.3775207732878021,0.09261191450353602,0.10377109367235274,0.13080544451580084,0.6908462520400421,1.0639641160677802,0.14691553423110965,0.6601541830461117,0.45027730056666304,0.702838898856839
0671-003-001,2019-20,Mainland Other Urban,0.8106501484472107,0.9147203484071774,0.4015416366255781,0.10246542669232857,0.14668583479335687,0.13422549965907704,0.7821012208082325,1.0993517302119502,0.16734834306842306,0.8017536116517918,0.5555170464955026,0.7362071965351135
0672-001-001,2019-20,Mainland Rural,0.555468938002051,0.5902396942818336,0.08807743850190493,0.023565696793360156,0.14490946732747761,0.02891853713267491,0.6162029259080312,0.3344707861972071,0.06508530403663801,0.7573004559352214,0.47791217969684296,0.5231908971183392
0674-001-001,2019-20,Mainland Other Urban,0.6264979288540682,0.6827190845330878,0.21394717969758204,0.05798620129230889,0.12500410173211673,0.06651430803683359,0.6123070795965655,0.6351076698753281,0.09867911781597972,0.6855086454999016,0.44939016630405654,0.5631149764071379
0675-001-001,2019-20,Mainland Other Urban,1.3055205147200932,1.5485226279374722,0.8780569523595294,0.2207943174141635,0.17294293412027592,0.29474137687283536,1.1523695119667356,2.3257162262791202,0.30254673946660504,1.0059922302110642,0.7535930273303204,1.1751598587680123
0675-001-004,2019-20,Mainland Rural,0.6807430539803215,0.7069382949740841,0.30328088545267595,0.06591830322723946,0.13373697163466242,0.11990333834978455,0.6677007014525679,0.6852236906298685,0.1411350663251947,0.7306763862105466,0.4844389802287761,0.5889406513340081
0676-001-001,2019-20,Mainland Rural,0.6360280665411403,0.6749734624455757,0.18237000452192054,0.041964425285793465,0.11640617409129751,0.07004678553204224,0.6050502878974156,0.547512644756744,0.1111405867305248,0.6723595062595062,0.4335963982671987,0.562180348455943
0677-001-001,2019-20,Mainland Other Urban,0.7232926747076018,0.8222908614399946,0.21098245063220758,0.06361737840455288,0.14611541661902164,0.05610567884869116,0.7111300739519193,0.753914036854098,0.10668778455709688,0.8056347211533353,0.5286106145406865,0.6750830032137821
0678-001-001,2019-20,Mainland Other Urban,0.910127847918645,0.9875856336478388,0.36315916213278665,0.09712139096686881,0.1578144108622207,0.11745513274623737,0.821852766741256,1.0308403537957804,0.19195709009373674,0.8956316582446392,0.6030117779550974,0.7928068564008506
0678-001-002,2019-20,Mainland Rural,0.6245255708799188,0.6650004795575742,0.18312146496153145,0.043698677624901025,0.14013913883343385,0.06773874436077715,0.6485134906276572,0.5258376134740164,0.10833955285092875,0.7495835717783192,0.48678896515684056,0.5689202448595811
0680-001-001,2019-20,Mainland Other Urban,0.9628909603861197,1.0898992062135735,0.1870751239214195,0.06050933223447505,0.2658584493267272,0.04324786450405746,1.089775552392205,0.7327110361321955,0.10732990358973897,1.354159973638025,0.8676483871737697,0.943652681649838
0681-001-002,2019-20,Mainland Rural,1.9429620382639203,1.9960812127525174,1.385795847253313,0.25859193875282815,0.24516778803560924,0.6157239855637993,1.6276184283899533,2.69999938473887,0.6296578216976613,1.494456782343952,1.0926858026623423,1.5563539231453023
0682-001-002,2019-20,Mainland Other Urban,0.8531443519410168,0.961985356829139,0.3889696111076862,0.10881083814858085,0.1438252570685384,0.11750695962005307,0.7767625133229445,1.1447926391959447,0.1885167315665997,0.8076244575012648,0.5601565103701884,0.7618201670646176
0683-001-001,2019-20,Mainland Other Urban,0.7592927362688728,0.8373515276595568,0.24757620532061256,0.062410144179989774,0.10383456628684831,0.08561125216938062,0.6483315683707277,0.8431474417730797,0.1325722170956636,0.6607533164001353,0.4393814008282204,0.6667793744062149
0683-001-009,2019-20,Mainland Rural,0.6626385850339982,0.7016567406150612,0.14091946656976492,0.03561448539749557,0.17264448904539437,0.049247844535715825,0.7322448260292973,0.439494885577998,0.09328047276709431,0.8944397132249046,0.570116485224417,0.6180120812684149
0683-002-002,2019-20,Mainland Other Urban,1.2865928170952428,1.5671366962577642,0.5662135016626955,0.15981513768741762,0.24638589283358683,0.16522934175726767,1.2771288613639544,1.8545349015817252,0.23718044170639965,1.3308910291658531,0.9259228669421495,1.249093317173502
0684-001-002,2019-20,Mainland Rural,0.7189629821469045,0.7782892538362135,0.1912051444830312,0.050131714020247006,0.16149787594109455,0.0631982014475751,0.7424118792899589,0.6119276714612004,0.10902257457341352,0.865179404315602,0.5598570092797025,0.6616038623008618
0684-001-004,2019-20,Mainland Other Urban,0.9056832823265474,1.0451109816366868,0.38723315267754627,0.09951107303849674,0.1409299715613837,0.12884452396894203,0.8291692379792412,1.2127176223440301,0.17178710183789123,0.8261840371141862,0.5700866902030913,0.8295519071315887
0684-005-001,2019-20,Mainland Rural,0.6091299563657121,0.6109272489195213,0.1326721098861719,0.03435065461199644,0.1728115343284977,0.045178806687617395,0.6810563760373534,0.3135252810327681,0.08726573162200976,0.8726751796136287,0.5504627069205015,0.5473307413058895
0685-001-001,2019-20,Mainland Rural,0.5896249179703887,0.6209972081422223,0.12371104591575194,0.03413282912815041,0.13938292756083243,0.038904458942361005,0.6135891250954795,0.4078584218750365,0.08260435703354303,0.7440853994228236,0.4726097668793664,0.5363519873929055
0686-001-001,2019-20,Dar Es Salaam,0.836125639407795,0.9526425316162522,0.2624851103779105,0.06098665719551269,0.11526908753312391,0.09756704796496805,0.7324028991063035,0.914837439970704,0.1314041661953284,0.7486756045637546,0.4914962159939534,0.7598275504717804
0687-001-001,2019-20,Mainland Other Urban,0.7033868391344301,0.7816718216287484,0.27886891835639666,0.08146128002527885,0.0928690438444997,0.07712480143129338,0.5899045511887963,0.9021985913730796,0.11747671992192504,0.5862540127630662,0.39537075901116375,0.6107129925657923
0687-006-001,2019-20,Mainland Other Urban,0.729214809052059,0.8296765269988897,0.23027384642279855,0.06387488133463369,0.1425508000603125,0.06979250947840768,0.7175462386109007,0.7943666869860684,0.1144831663459596,0.7898066659287258,0.523415452448573,0.6812825568017109
0687-006-002,2019-20,Mainland Other Urban,0.6482293125397524,0.7176795358534993,0.13207570049401496,0.04272915672171402,0.17349365153896654,0.03034944912470223,0.7154993295139807,0.4801076619665267,0.07183506427797455,0.8906904527192672,0.568101299769388,0.6194597451757604
0688-001-001,2019-20,Mainland Rural,0.688822603322984,0.752701283037945,0.14558398538445208,0.03605603027817635,0.14435340696857024,0.05218343219880103,0.700629809524481,0.5588578185050984,0.09774091125133759,0.8027411469944787,0.5153795056391548,0.6413356612077067
0689-001-001,2019-20,Mainland Other Urban,0.6038675968890705,0.6551863709638925,0.1935507213915713,0.04645808438698692,0.1139057105852094,0.0688375210443019,0.5869322387115155,0.5801673565581664,0.08575424132720971,0.6446035191704226,0.4183885215979512,0.5436145425277108
0689-001-008,2019-20,Mainland Rural,1.6138659858763356,1.6642984180853964,1.198271023445762,0.20184160317159247,0.14982974394253132,0.5598419018522294,1.3029963489975682,2.320014168843309,0.4731976349466392,1.044093037533209,0.7729235782862051,1.2774615778270713
0690-001-001,2019-20,Mainland Other Urban,0.656371976957717,0.7562038078826777,0.23488751197867283,0.0698090940760225,0.1393113268773434,0.06313039274458868,0.6670363758270075,0.7720318371916426,0.10168128202592085,0.7415314724250561,0.49580609020387567,0.6203552193131767
0692-002-001,2019-20,Mainland Other Urban,0.6400600193992432,0.7337237518465781,0.16263051184528635,0.046631575936610596,0.13554086874689034,0.046965240324754624,0.6623876818394068,0.6469214094908065,0.08516138724663333,0.7405099946412905,0.4849434207152914,0.6161259175948945
0694-001-001,2019-20,Mainland Other Urban,0.5311634160263197,0.5487472410742921,0.11428977922780953,0.031779487282096376,0.11292524337730395,0.03466976848910878,0.5211298660601122,0.36173511705522793,0.06576938456556586,0.6265344186640747,0.3927336180762516,0.4667272978706819
0695-001-001,2019-20,Mainland Rural,1.0206823716021969,1.1125680710988595,0.3233109255626157,0.06676277788737585,0.16062329942677953,0.13822670366616788,0.9306673766502038,1.010720273714291,0.2196938350990253,0.9804138495874547,0.6497720976794039,0.9123425370281953
0695-004-001,2019-20,Mainland Rural,0.6116242853444825,0.612499101873734,0.10934172429870334,0.031192640525095537,0.16887129225993672,0.033073123201528803,0.6714609446970395,0.29520077215461277,0.07918903947679004,0.8643660177390845,0.5410837000749315,0.5478007778525953
0695-004-003,2019-20,Mainland Rural,0.6804260544003891,0.7317450486761194,0.27600994189936523,0.06758586200034687,0.14155300113420027,0.09817355776829594,0.6836908990580645,0.7147881643405067,0.13764427881034438,0.7573298475963892,0.5047635274646883,0.6090507577989206
0696-001-001,2019-20,Mainland Rural,2.359259193011849,2.722417129315703,1.8918891665860418,0.39815897063551436,0.33101646810258156,0.761942364627545,2.1476229301076364,4.222915107066262,0.7345372469770824,1.8554698666306464,1.4315926780433272,2.087751536295821
0696-002-001,2019-20,Mainland Rural,0.5891686193681531,0.6262157673427737,0.06726669115999834,0.020163141294690223,0.17443851628795226,0.01861153666384174,0.6956033676879878,0.28554119867643885,0.05449499536439695,0.8854093704740619,0.5540853774087231,0.5688522027383305
0696-004-001,2019-20,Mainland Other Urban,0.5176031154777414,0.581617644568559,0.10028398110604375,0.030800988924324448,0.14369133841278178,0.02616376719750135,0.6009999570516942,0.3979367363059397,0.060855067590859756,0.7307748183834306,0.4694460765389244,0.5115988042412859
0697-001-001,2019-20,Mainland Other Urban,1.1504579441072402,1.3337246663116142,0.5807854765206086,0.125291205216833,0.13549467020396283,0.23224772965158386,0.9948661316300872,1.6465329642194084,0.27609834286026835,0.8905788744189054,0.6334617543477065,1.0372585772992253
0698-001-001,2019-20,Mainland Other Urban,0.696657613658139,0.7555787136552421,0.1986519581823379,0.046756048935363524,0.12523283100271082,0.07464417250468186,0.6597861192802663,0.6304961002297994,0.12042212042401376,0.7282240023375331,0.4717819221351642,0.6243149656128268
0698-003-002,2019-20,Mainland Rural,0.6096739287249956,0.6447732016196558,0.08200367884421046,0.024882406163017765,0.17874165477181705,0.02284665713618089,0.711389893404218,0.31902701202724276,0.06900296163659098,0.9040687110255722,0.569786542779202,0.583027442535022
0698-009-001,2019-20,Mainland Rural,0.6721411315572019,0.7112316468516198,0.284185878580741,0.06775418836056932,0.1350146765780818,0.1022498257583214,0.6676221278136322,0.7025065038681573,0.12145095620282052,0.7291428335985037,0.4828753934293629,0.5910434780400847
0699-001-001,2019-20,Mainland Other Urban,0.6382544823975453,0.7149947861654143,0.16932020553173088,0.04857376850081439,0.1435726002525313,0.04934392065150468,0.6617410168890682,0.5944536098342185,0.09412632606739627,0.7686656259828336,0.5005114526858425,0.6018775817824834
0700-001-001,2019-20,Mainland Other Urban,0.584884094167619,0.6662863496369228,0.18042363845430476,0.05364443491599155,0.10202385235655605,0.049430344338414436,0.5440030504907121,0.6640422786360995,0.0925680591740231,0.586895006585724,0.3903476216691775,0.537562059007755
0701-003-001,2019-20,Dar Es Salaam,0.6809096159879835,0.7639088012401377,0.24397701209144684,0.06776578171729533,0.11366645643484927,0.07267461598568668,0.6157873897375141,0.7583783087958268,0.10530972794841398,0.6687940276103739,0.43940923249638236,0.6090034257533827
0702-001-001,2019-20,Mainland Other Urban,0.6632815758511534,0.7079440834075089,0.2239143318687904,0.06186344962041707,0.1262495529660531,0.06807579516940533,0.6222062710476762,0.645835385312155,0.10737559103957663,0.7052602281521824,0.4593755386448387,0.5794837745922852
0703-001-001,2019-20,Mainland Other Urban,0.9157989944872397,1.000810140320215,0.23899462592746232,0.06003742188910815,0.20013348598593722,0.08503993766360053,0.9253726136436177,0.7601645168403899,0.16056617813675056,1.0880037944563197,0.7046331102486553,0.8418690948778251
0706-002-001,2019-20,Mainland Other Urban,0.7173951021467149,0.7986307054797933,0.27401023967205534,0.07589093149747718,0.1354919736015394,0.08219038346215579,0.6894176024733557,0.8307128850991462,0.11733553723045335,0.7470543452340662,0.49905927485616286,0.6491689468531701
0707-001-001,2019-20,Mainland Rural,0.5744192631402283,0.5736677181620816,0.13483938450585722,0.03834983837246753,0.13562428614984315,0.040250263549294535,0.5853458239208892,0.3750472514250921,0.08214960148639487,0.7183492532399101,0.45444759052418515,0.4986725052091273
0708-002-001,2019-20,Mainland Rural,1.2801524953548722,1.4625014462985613,0.5517192211021794,0.12587589881607986,0.20888832254250564,0.2122879481007068,1.2053342444460982,1.6066487886169123,0.29489650213989976,1.2123412300883327,0.8351793934707286,1.174522009913478
0709-001-001,2019-20,Mainland Other Urban,0.6844776399096538,0.7620972998636043,0.19411368718857866,0.05130553018762471,0.1502886581088971,0.06292000619427025,0.7073097505882087,0.6413402791213175,0.10202561265940484,0.809919554343493,0.5277990003791088,0.6415276003794382
0709-001-002,2019-20,Mainland Other Urban,0.5935563066150463,0.6450329246056558,0.12688778930097327,0.03230780511226985,0.13303507580758242,0.044195703634943545,0.616042231520211,0.46255242122475543,0.08634807800106638,0.723226165395429,0.46403798681883096,0.5535126705609917
0710-001-001,2019-20,Mainland Rural,0.6999370177731972,0.7550145407025746,0.19589198171741473,0.052909178094308416,0.12480818670504538,0.06437288907162649,0.6509624641127499,0.6556633450794618,0.13233849634559,0.7236235368388789,0.47195299900384047,0.6215857646741155
0710-003-001,2019-20,Mainland Rural,0.6344142225889563,0.6302016810942217,0.009638476659014576,0.0030673878196717675,0.24483220626237887,0.002428761945340519,0.8619750510983567,0.039448237015521866,0.029035582827188773,1.1778428080345442,0.7220485235739047,0.6248495963568103
0710-003-003,2019-20,Mainland Rural,0.6038120812163665,0.6354022910612906,0.18448527535499798,0.0517391350963731,0.13849464055225882,0.05560158536154317,0.6196298686350682,0.5212310099960906,0.0984441106697897,0.731005953029551,0.47347840861504714,0.5404451082022811
0710-004-001,2019-20,Mainland Rural,0.9690112437447234,1.0657808470399537,0.3303734831996331,0.0891996575017598,0.19420522067492932,0.10617900861055621,0.9369607788383372,1.010877389382949,0.1866264860568117,1.058656078011941,0.705224432244585,0.8762050311669252
0711-001-003,2019-20,Mainland Other Urban,0.5022759467234877,0.5539569752640584,0.13723735801095527,0.0418494738041104,0.1122681602263892,0.03582449374916137,0.5191711656832124,0.4744347874954567,0.07059805937249768,0.6008625833393646,0.3903020054589254,0.4680683190976206
0714-001-002,2019-20,Mainland Rural,0.6648451634235119,0.6993103560274014,0.18778993418257675,0.05019585615408907,0.16845030304726286,0.06033856522377216,0.7224969952983662,0.5250158025287832,0.10169885907508505,0.8664796226193868,0.559200817345343,0.6089771411001225
0715-001-001,2019-20,Mainland Other Urban,0.6477625075379053,0.7073878358387695,0.1471680182940714,0.03916524204720124,0.13727631029817566,0.047590957249234456,0.654582694366453,0.5287595411948555,0.08582172763504922,0.7598542829039776,0.4856816734832548,0.5984445188955231
0715-004-001,2019-20,Mainland Other Urban,0.7998832128018435,0.8936361970467352,0.2445374435886808,0.056277572641188295,0.16549168064952668,0.09360509681595103,0.8116487516890143,0.7637750112606969,0.14327012961976784,0.9089204197556213,0.5974536960450281,0.7466674071927941
0717-001-001,2019-20,Mainland Rural,0.45163225817598257,0.45350992677358243,0.0381433846408761,0.010207472854468665,0.1353031796951705,0.01277275279052579,0.5274263657703827,0.13501126759989035,0.03994718355946407,0.69020155145782,0.42451415385510566,0.4196493681245322
0718-001-001,2019-20,Mainland Rural,0.8012400734426889,0.7803848321049055,0.34099572977803994,0.05803983248854298,0.13375482925866544,0.15765405373331595,0.7316778470893089,0.6291127926728526,0.14151488487639427,0.794094958567464,0.5041864038066645,0.6472908968547727
0718-003-001,2019-20,Mainland Rural,0.5694766900611522,0.595579499848781,0.07221557460301131,0.021457979615540402,0.16990934770554,0.020172524338768583,0.6707254551871007,0.269855312163685,0.055094559901783566,0.857765373290935,0.5369677602251355,0.5426698582144764
0718-010-001,2019-20,Mainland Rural,0.5261041404393769,0.5334221233719445,0.10670217061567783,0.027163650030444998,0.13730149935001537,0.03626711782063126,0.5732870578090083,0.29816992678461673,0.0628984798807616,0.711572925321264,0.44741521683479246,0.4739403403197748
0719-001-001,2019-20,Mainland Other Urban,0.555790523023949,0.597361250594319,0.034948638115553515,0.010399973379726526,0.16803839670734264,0.010051135294279727,0.669098428604609,0.22674568925558294,0.04114806444538882,0.8567424131823229,0.5320173892728169,0.5476288002284486
0720-001-001,2019-20,Mainland Rural,0.5323807746791861,0.528221237138537,0.008143919350129097,0.0026039484487971163,0.19762891399073304,0.0019785164271412083,0.702584111362853,0.03422099332715145,0.024192248368682355,0.9614421957371516,0.5870617630635749,0.517305793901135
0720-001-011,2019-20,Mainland Rural,0.5803939148824192,0.5771200229026194,0.034609509337369795,0.010116684153111071,0.1743944714030207,0.010359890268316985,0.6681540229542883,0.11854649802245529,0.044326501018773064,0.8965308460756283,0.5446165313042497,0.5327384299255965
0720-010-001,2019-20,Mainland Rural,0.5380717575585043,0.5860109698337889,0.11638312482520491,0.028818643905137383,0.1216022609147983,0.04129810888194441,0.5695995015261108,0.42925574858831717,0.07249783328543492,0.6577979960614164,0.4224293344372035,0.5061186909083596
0720-010-006,2019-20,Mainland Rural,0.5524404824553897,0.5541985150593741,0.06565730621284341,0.01932541342464923,0.17256542018542081,0.018397357522951654,0.6581687146863461,0.19482749248639433,0.04856542336338566,0.8624250108518727,0.534587558147731,0.5143983133028178
0720-015-001,2019-20,Mainland Rural,0.5132353346847152,0.5244025538217665,0.050631739342881454,0.014636784111220673,0.1624834133631162,0.01517217598236381,0.6211415116567267,0.17908271994728153,0.047809071203453,0.8119899557875705,0.504447424494982,0.4880344960500839
0720-015-003,2019-20,Mainland Rural,0.5378385020534256,0.5518672301886839,0.05605829236486135,0.017188785855752634,0.1755652178321588,0.014964463280765077,0.6606123492935337,0.18964585042952736,0.04798749370358621,0.8688905027363453,0.5405829168320515,0.5146500312318935
0720-015-004,2019-20,Mainland Rural,0.652667040739372,0.6896643438329906,0.1295902013576319,0.03318020667832604,0.17438282027471025,0.044677477578981065,0.7294933017363054,0.41078823522810975,0.08808485825083467,0.8989347031200462,0.5711747842032718,0.6109772613499499
0721-002-001,2019-20,Mainland Other Urban,0.521565516446432,0.5499218166303614,0.10044512599445972,0.02939280457590109,0.1430798834961142,0.02845455927639696,0.5826763420351811,0.3145733459100907,0.061875418628057295,0.7333868606334145,0.4627693445773889,0.48594476383123675
0723-001-001,2019-20,Mainland Rural,0.7045917257493562,0.7506772168802194,0.1353727034133499,0.03545291162646568,0.16655505858224562,0.04674532427810826,0.7389380873976,0.4712265276609921,0.10707434829994712,0.8956135310599599,0.568635769081777,0.6498662613870543
0724-001-001,2019-20,Mainland Rural,0.793823774396287,0.8596361823234094,0.27052511708595145,0.06865490236847248,0.18740355409193932,0.09218327695463352,0.8384819716443849,0.7346842054544407,0.137489316070627,0.9761215467136253,0.6395949279101381,0.7292017154877485
0725-001-001,2019-20,Mainland Rural,0.45966305040230687,0.4849437112742466,0.10816791078656499,0.0344983150539425,0.11670399084506604,0.025783726877787946,0.49446932996038784,0.3478058761858191,0.056378307548682983,0.6035616493743544,0.3851481893869742,0.42142782822744934
0725-004-001,2019-20,Mainland Rural,0.6216569909363638,0.6655200895762564,0.15781438216305402,0.038730507398718216,0.15339657633634157,0.05661332780956828,0.6758269383163682,0.47791459693554705,0.09538283720050901,0.8016102182801582,0.5164723465623013,0.5790716797078402
0726-001-001,2019-20,Mainland Rural,0.4871789216651654,0.5032596826114699,0.051503700519159645,0.016881666271384592,0.15982962746574944,0.011723172439749432,0.6025181266414602,0.18607737956217033,0.039235432005183195,0.7888148072807962,0.49146403512649367,0.4694701668197779
0726-004-001,2019-20,Mainland Rural,0.63485676424332,0.6803236964294517,0.16922525565743313,0.049298295383282315,0.14934899329275078,0.04718627930971799,0.6591044836043145,0.5200529684520938,0.08218072446375492,0.789077572145745,0.5056203905691521,0.5787579176980351
0726-004-006,2019-20,Mainland Rural,0.771356289696284,0.8267555582512351,0.18126089317861835,0.04621716820573369,0.21256668715923388,0.06200949459834582,0.8753676931862464,0.5303957069839026,0.10877173169613819,1.0784993958392257,0.690859659857995,0.7285529129870855
0727-001-001,2019-20,Mainland Rural,0.6544384313824056,0.6882458287621671,0.11471773227920377,0.026847637744734105,0.175720857591393,0.044281714462434875,0.7327618859260246,0.36821270751480367,0.09045470643719072,0.9092738337695421,0.5750550984877355,0.6123946110676616
0729-001-002,2019-20,Mainland Rural,0.6849812545920976,0.7249671099071068,0.16415414812818285,0.04195652413424692,0.1522930244389512,0.057358293059240596,0.7012000230705526,0.5226748730860469,0.11174559480191577,0.8263345336544872,0.5300428872109206,0.6219429514218265
0729-003-001,2019-20,Mainland Rural,0.5130081945222331,0.5308122601732319,0.05925405680858592,0.017234783899163112,0.15642758747111798,0.01723288896070108,0.6105207224090343,0.2161805285031846,0.047932653358865464,0.7869203378416166,0.4907854340639885,0.48789088668872593
0729-004-001,2019-20,Mainland Rural,0.5749910026627679,0.5940039558282583,0.10037312547174275,0.02810557647431195,0.1571451699614701,0.030296585384065943,0.6455148415852491,0.3176578926313202,0.06319969139510873,0.808600734115625,0.5074233183808323,0.5318929994840372
0731-001-001,2019-20,Mainland Rural,0.6998063466333347,0.7442725164015265,0.08466772202179233,0.023095313136964103,0.19121904828196504,0.02828567786349366,0.7927477622732624,0.36265699350074093,0.08284598360452604,0.9936802457506279,0.6235631167002098,0.6666322186621708
0732-001-001,2019-20,Mainland Rural,0.7663034544388113,0.8145147052547769,0.21475591013528467,0.05660381552999565,0.17560544610503298,0.07128783442311334,0.7980848701673705,0.6620494079649353,0.1284773291269285,0.9279067010531797,0.6048702690137713,0.6991154032582464
0733-001-001,2019-20,Mainland Rural,0.558388278578379,0.5610097845318268,0.10181235312319666,0.024749654451992252,0.16076287005660783,0.036250839011949115,0.6417403139495037,0.25602905198166337,0.06045219429110302,0.8158717977966842,0.5091623685325186,0.5105481239510063
0734-001-001,2019-20,Mainland Rural,0.6345261561288498,0.6600922999280171,0.22296434929284675,0.064411623919586,0.14534831677705073,0.06343683657561454,0.6449561631217352,0.5930420752745297,0.10402319860693748,0.7569704265690966,0.49424988392956565,0.5580350837297282
0736-001-001,2019-20,Mainland Other Urban,0.49184321764269023,0.5290126645773073,0.11235275706812602,0.026034261462781965,0.10180475827383774,0.04153101547454024,0.4950200859151179,0.362642275363429,0.05767992078593796,0.5740580958061274,0.3609075844797552,0.44853016161281506
0736-003-001,2019-20,Mainland Rural,0.4730964799314038,0.47507495332332667,0.035448314085782244,0.009814297746810563,0.1585908525214443,0.010887985978068174,0.590717422657868,0.1125980786722825,0.033136769660643564,0.785029196211988,0.48322164803546375,0.45091607960122904
0736-003-003,2019-20,Mainland Rural,0.47101321576525873,0.4857684514527655,0.04751226566889979,0.01563475429113162,0.14993986294204154,0.010916706111221135,0.5685467500807972,0.17471543946453233,0.03974873468204505,0.7471281857673856,0.4642569548578163,0.44902926594479775
0736-003-004,2019-20,Mainland Rural,0.7583467422098897,0.8122256106406962,0.303693184851941,0.0739657195006856,0.16314332658853872,0.10812679047595071,0.7736465116399157,0.7838020126211863,0.1467159652544066,0.863244396222254,0.5743066492916267,0.6811555171577841
0736-003-005,2019-20,Mainland Rural,0.5751860815941916,0.6031910473460128,0.08384010094152933,0.024636873848898795,0.1791696877063415,0.023720116706636145,0.69224656711726,0.27567699470995977,0.0590370086420723,0.8917151015505037,0.5601305323339859,0.5516042635823224
0736-003-006,2019-20,Mainland Rural,0.5591415927364151,0.5781447361503625,0.07872394701136705,0.02310644622341206,0.17586388234089653,0.022298638374269413,0.6769988285692612,0.25420926232109564,0.05596294111629354,0.8727751388755033,0.5474508754277699,0.5334732223027392
0737-001-001,2019-20,Mainland Rural,0.7020254017124429,0.7028871678746522,0.07345592908388308,0.01671733414490479,0.19636034050721493,0.029798369504454962,0.7920923238752182,0.238714166013404,0.07802130035525791,1.020435829354567,0.6292473974292018,0.642681987631831
0738-001-001,2019-20,Mainland Rural,0.7888915231066327,0.8096762038241717,0.21670825947869105,0.04947921929949257,0.14713444050212196,0.08341271912827125,0.7428037095803083,0.6181798502213752,0.129125561213508,0.84623265257993,0.5404271902118557,0.6810322489874809
0739-001-001,2019-20,Mainland Rural,0.8158880830350302,0.8614678762527528,0.21162706535049786,0.051542544501995455,0.20224966474952855,0.07781651542628988,0.8758365904492682,0.6034509487761612,0.14143475122076787,1.05172973812052,0.6790318817412614,0.7476671435610523
0740-001-001,2019-20,Mainland Rural,0.5013522495227163,0.5015248242322882,0.036587550817400574,0.011011661649472081,0.168462650689633,0.0097953939766793,0.6260961737610967,0.11979571176611012,0.03377778734987149,0.832947869066097,0.5126051631331021,0.47698706603224283
0740-003-001,2019-20,Mainland Other Urban,0.4961270682729389,0.5332945443367845,0.09065717995535792,0.02881303073282233,0.14358884727441784,0.021986008208168827,0.5779361786879802,0.32571927208027657,0.05427192984891993,0.7221059987246871,0.4594056642977678,0.47685193387483377
0741-001-004,2019-20,Mainland Rural,0.6146312128284559,0.6528406088412119,0.11990003070944834,0.036080364144240866,0.17179703377254202,0.0321672534470431,0.6973190955511032,0.3946938506708077,0.07090180287961376,0.8718849531807378,0.5532759199146369,0.578965551476604
0742-001-001,2019-20,Mainland Rural,0.5882281256274263,0.6102975102800673,0.05967734190027721,0.014735187465006405,0.1675515304077383,0.02236729263994333,0.6756009938808731,0.23061265902812078,0.06277641585814057,0.8663652669530352,0.5370122238442978,0.5542304541537505
0742-006-001,2019-20,Mainland Rural,0.7400133545503762,0.7886363451475162,0.25504433061152365,0.06301051688464548,0.13787896632858168,0.09004096737834914,0.7063078796311318,0.7402109364370828,0.13387727132944213,0.7732395542311516,0.5102325015959053,0.653442474593266
0742-006-003,2019-20,Mainland Other Urban,0.5407569263520006,0.5672450010283885,0.179617863017718,0.04969105477645531,0.13340055985617777,0.05455880643475155,0.5697017331284725,0.4625528848476204,0.0862226024265472,0.6841988960728118,0.44391074967132144,0.4840512075303357
0743-001-001,2019-20,Mainland Rural,0.7201633902875917,0.7402315909186464,0.34034881521066246,0.08545932241091568,0.1402358944984736,0.11616915363458451,0.6904226836815287,0.8058727079286188,0.14500787584850636,0.7487045902295931,0.5038200723548178,0.6095670056553754
0743-001-002,2019-20,Mainland Rural,0.7018233204729809,0.7474867281133073,0.1833989323486494,0.04444177651185045,0.16774952198553,0.06680668995329674,0.7470413084130355,0.54291804983951,0.11238534565147265,0.8845554606105631,0.5702453620387321,0.6462505610210661
