i,t,m,Beef,Bread,Coconuts,Eggs,Maize (flour),Plantains,Rice (husked),Salt,Soft drinks,Sugar,Sweets,Tea (dry)
0627-001-001,2019-20,Mainland Rural,2.2266479945793636,0.9226608278649274,3.9065565368983064,0.4994148957230228,6.431635830757566,4.577064330623394,6.393757670495917,0.30868767957033594,2.2505035497513473,1.3204715108568263,0.04870962110312195,0.03951151245109559
0627-001-002,2019-20,Mainland Rural,0.35841835266421,0.42952031688943293,0.637066570816212,0.11575760555829688,6.837597894791683,2.3141055305278604,1.2804934511242645,0.1644740773390818,0.31102455330386175,0.22999479077309462,0.00624812988728929,0.0097783548641049
0628-001-001,2019-20,Mainland Rural,1.2345275145598564,0.7724846866491615,2.226978828657889,0.28971755213007616,9.87015178411733,4.966461419198367,4.121185432792262,0.25500827372327745,1.572548808445894,0.7741090599373647,0.025131063531462536,0.02382254727333651
0628-003-001,2019-20,Mainland Rural,0.2683090533409162,0.3648801318097193,0.37458358031206934,0.07434170277736583,5.150452688878228,1.5742428391553545,0.9843697001752536,0.11829061711896598,0.16041078659151922,0.1358537364387178,0.0026826272024288193,0.006440662058531758
0628-003-003,2019-20,Mainland Rural,1.117954737870465,0.7636106658857708,2.577971548378614,0.4100387222513241,4.020802523016726,2.730274624412098,3.658167528669352,0.2563973201120163,2.022148546893218,0.9140327154844088,0.0778706529370646,0.032772569526997426
0628-005-001,2019-20,Mainland Rural,1.1199171859357142,0.881680224622936,2.112475914688838,0.32310105546639284,15.598535221359858,7.205037101926869,5.104899653389769,0.3395839213257311,1.8376306710090335,0.8165959429654357,0.04769462096645818,0.02408769227894886
0629-002-001,2019-20,Mainland Rural,1.911202208194468,0.7818043896575733,2.9202851406668895,0.491855193416469,5.513562081149308,3.336204226630443,5.54774761773853,0.2964714008915015,2.259747108285508,1.4146227450343705,0.0542320069340033,0.037204498125850256
0630-001-001,2019-20,Mainland Rural,0.7818056751449293,0.8008827102841332,1.368958347301921,0.2769308250792539,6.725195663157411,4.339114483095858,3.0170628254147736,0.23608759178102806,0.7840371494896806,0.5733235836390227,0.018392015740702705,0.018049275819405484
0631-001-001,2019-20,Mainland Rural,0.4389899262437971,0.5427112719555995,0.5872611502794081,0.10089730193066634,16.589136928700952,3.5680586663703937,1.950775723182001,0.18532578338517225,0.24576518886546117,0.20234510219816754,0.0014065018720734264,0.007188956903749723
0631-008-001,2019-20,Mainland Rural,0.4576832391288826,0.7265537020432186,0.8171747096229288,0.1360158444957773,17.874956017812266,5.481454535649642,2.6374761453702065,0.23643799596341672,0.4279604431809356,0.382194433281626,0.006720050167738685,0.015172626141743579
0632-001-001,2019-20,Mainland Rural,0.8957435039268199,0.8192238006927102,1.9903855202974812,0.23830203342462192,9.578060249729177,4.798011297495438,3.9245080847974427,0.2685958648403517,1.0840971694458912,0.7794377180907158,0.0116139220745709,0.0336046993125353
0632-003-001,2019-20,Mainland Rural,0.8991918073404156,0.821405715627005,1.6048233641676926,0.31901573604552674,4.12505232176259,2.9804904517162485,3.0086261478892147,0.2146556991810058,1.1350768292901912,0.6517004519337157,0.026286235303692635,0.02159986346737828
0632-004-001,2019-20,Mainland Rural,0.6009756674436992,0.45361901319414577,1.1474695506171626,0.19996208407249558,5.948508207551372,2.2052244910590875,2.0748016683282215,0.20276021548311132,0.854480290089116,0.4349257990839899,0.023793032094839645,0.017413056125034142
0633-001-002,2019-20,Mainland Rural,0.5615344826984023,0.5510518432085754,1.0310760236060672,0.1484819318743213,6.081896368575834,2.7451318544768633,1.571888596923951,0.17759879732822356,0.606804136531573,0.39045750168527144,0.016729093096407268,0.01611039549296211
0633-001-003,2019-20,Mainland Rural,0.5646708088584793,0.4796222403883038,0.7876741953743689,0.1651231932431903,2.5432967521037386,1.42787958930169,1.2260588879957401,0.15328165738799357,0.5779903413039517,0.29029673924345456,0.015994845034136024,0.014052125032104195
0633-011-002,2019-20,Mainland Rural,2.4158924467423346,1.1928728575603853,6.752487599897917,0.9737209421741567,4.555047111536829,4.852420965013968,6.5198703166690475,0.3890471215918721,6.27610275527767,2.765093776834641,0.30102403314773213,0.09128137749332042
0634-001-001,2019-20,Mainland Rural,1.1182313699867077,0.5066339008808391,1.5286169514027093,0.18287046937400564,15.610336255738787,6.23790423082527,4.775572588921472,0.3105276082628241,1.043678754106726,0.7819601643501366,0.011822253857199217,0.029218982420247806
0636-001-001,2019-20,Mainland Rural,0.522449304442154,0.435625544214114,0.8481866582166447,0.12617045953345338,9.156882811172569,2.482700348283454,1.8171108468942188,0.18205201324611503,0.4768846179766786,0.30478662166944215,0.010409370586222199,0.01143410952238986
0637-001-001,2019-20,Mainland Rural,0.7643906058114038,0.7211582010639029,0.9934238910928195,0.23635140189076775,20.88698352093201,4.962823718906786,3.9735722729961043,0.2950480926200656,1.1854722493932714,0.5311181154371999,0.01155388620712287,0.017188530735451586
0638-001-001,2019-20,Mainland Rural,0.684402467451328,0.5210750973616787,0.7705774883969477,0.1354002720290442,8.148561259883534,3.2545226655118156,2.1521753418942517,0.17399045614021716,0.35770537345238096,0.33388765267310994,0.0073980547126428365,0.011331574504145844
0639-007-001,2019-20,Mainland Rural,0.8782535134732722,0.7461654202197011,1.6693522847064906,0.19295765382881858,7.337857297497111,4.0653712723884805,2.4608673721136856,0.206252710361092,0.8266368754571268,0.5199560664853417,0.019859481125813257,0.018193423596369395
0639-007-003,2019-20,Mainland Rural,1.092168417606591,0.9352556618899724,2.4890737667630347,0.28914057904316176,12.615587035321662,7.22399553498285,6.182513069122405,0.32097231420288624,1.6404318851244044,0.8860612903773352,0.04490208381367337,0.03341152925316849
0640-001-001,2019-20,Mainland Rural,0.4006149999548956,0.4946575567889058,0.719764783970602,0.11489800385981551,4.4676268011854186,1.8767490431594822,1.3773458216372243,0.15355517232518076,0.3845794184885337,0.2623380805820401,0.009662044841488708,0.013236298108711768
0641-001-001,2019-20,Mainland Rural,0.3450864797342561,0.4059436460108388,0.5318028621521825,0.08490406586589479,18.37833988581308,3.0239136811149923,1.3325654937895677,0.17820654705030992,0.2061954831564289,0.21606550286501017,0.001965310045354368,0.010081414674150664
0642-001-001,2019-20,Mainland Rural,0.5858567579043358,0.7341863486089993,1.1655311688047318,0.16994906458288495,8.988634173941355,4.920673337879986,2.0834585379448525,0.19807693603504176,0.4903201899926997,0.40609249705545525,0.005016646776394281,0.015935426150297735
0642-001-003,2019-20,Mainland Rural,1.0729774167627955,0.4430610236250208,1.7929563408645584,0.20731507593692214,6.120406258807482,3.156673632701515,3.167680398261612,0.24813919661307351,1.1020227440215722,0.7742282814178773,0.06268810261491004,0.02858497927647233
0642-001-004,2019-20,Mainland Rural,0.6183805438569702,0.46199978581552326,1.1428534817679536,0.20836336767079625,4.864240365494609,2.111129968866321,1.9123411383078706,0.1992210592418399,0.781466600621613,0.4392019890394488,0.020655696275242844,0.01778828966041595
0642-001-006,2019-20,Mainland Rural,0.863002441194976,0.49152347761283977,1.5685470065890006,0.2225297786245533,4.691700981493005,2.3988626324879867,2.5516743765744923,0.21775904979602634,1.0680661431200116,0.6178016662923265,0.042008977944504367,0.02404506326327243
0642-001-009,2019-20,Mainland Rural,0.8314919138794638,0.6698096962432155,1.9164939597016935,0.30227704430468133,4.661916695535618,2.1765382490264997,2.882537149243918,0.22686452280098182,1.3500988187457217,0.6958017685703326,0.028224354940473657,0.026530130417679713
0643-001-001,2019-20,Mainland Rural,1.9453365881905966,1.0333512779773364,4.136573415106116,0.46869636470809056,5.053186571783967,4.918761163458406,4.722411902119954,0.2917175694595708,2.4937086217919275,1.3555904115296236,0.09070109586451117,0.04181776609863083
0643-001-004,2019-20,Mainland Rural,4.92224265520599,0.9890901386067211,12.288561690452019,1.979697883946778,3.886210339559298,3.7280680148022833,13.495571206708053,0.5164655591850509,17.11235580156336,5.11144538839538,1.0652002231875008,0.1320283145781227
0644-001-001,2019-20,Mainland Rural,0.851083831122857,0.9295394982219837,1.6025801357849976,0.3045402108097574,5.195097355060485,3.7949261040843885,3.220312223488481,0.2237189416238575,0.9692831882016318,0.6260061836684085,0.022996185452475684,0.019946032932967796
0645-001-001,2019-20,Mainland Rural,1.4793008062846227,1.0029460249205908,2.376449156005714,0.4384964331547356,7.124849750893997,5.45449315796549,5.496821719851306,0.30849848501549365,1.426323534145714,1.0904263056059758,0.050736000020420155,0.03092072300611684
0645-001-003,2019-20,Mainland Rural,0.9138520090845906,0.8035082760053045,2.082866842019752,0.348123424543982,6.982766724225827,3.8391327995987767,2.6366483458654497,0.2647885480340746,1.123378452199299,0.8045356491238808,0.035714107707951935,0.028149027947481996
0646-001-001,2019-20,Mainland Rural,3.0180814487475875,1.1176282605033465,5.727001481393184,1.1581883605987509,1.792085606823937,2.5370862066751627,5.787870973635772,0.3348375978974941,10.393596214064553,2.475209871296703,0.5354917291640147,0.07959190360023799
0646-001-002,2019-20,Mainland Rural,1.0096969712669648,0.603920113315134,1.3762036440079393,0.2860173516652099,4.713430575686979,3.008494040683908,3.006143996794213,0.2172598831233469,0.9776219272430289,0.6373888180028509,0.029938974427851046,0.0223104236345915
0647-001-001,2019-20,Mainland Rural,0.8359746881019811,0.7538698524741015,1.4896700966477674,0.15062536637401788,12.175230388015665,6.7588120716544795,4.581755947719819,0.2718967062152289,0.7553707664316899,0.7392757742496566,0.04100680695189594,0.027512564519114078
0648-001-001,2019-20,Mainland Rural,5.7036223217142545,1.5802123320716224,12.233683737025723,2.499578254351368,5.792540356839496,6.97187225232803,18.61997347695449,0.574798805683346,15.066417153892958,5.802579795329916,0.7137424055299648,0.13632812021308788
0649-001-001,2019-20,Mainland Rural,2.2251003252476798,1.1362108932953303,5.196802011034091,0.6925574839707977,4.033514909488048,3.591083210988098,5.486964721134612,0.3381933994396172,3.581561248040663,2.0420626629090544,0.2015335818823889,0.058009561125335854
0651-001-001,2019-20,Mainland Rural,4.461452232716667,1.2491702616826041,11.153886366227514,1.3114923308962736,9.524723766415825,11.858022624460666,15.175189912633076,0.6467801138521443,9.263400820773077,5.222760844049266,1.4832224397716216,0.12779485485191636
0652-001-001,2019-20,Mainland Rural,0.9039004504166565,0.8792810298017547,2.145781663037769,0.22407933297332128,6.598351172230633,4.847582425755238,2.908995637173753,0.22614021417933322,1.1163221143717015,0.656200999874268,0.03427079094958756,0.025173271132508137
0652-003-001,2019-20,Mainland Rural,3.0142108288659113,0.9538012356264551,5.531907043875713,1.1399107383029867,4.238158351145643,3.7445499504412587,8.551281234275859,0.37984404786155784,6.2833167457153944,2.6009972980417166,0.19922984627037135,0.06521656161389153
0653-001-001,2019-20,Mainland Rural,0.6555262018940379,0.6007698582484478,1.206295589312939,0.129711454415909,11.133565089718253,3.8784237410038673,3.0172575962715418,0.2170789861995508,0.7465768816439272,0.4567440258892693,0.009876326938646646,0.01996785417779442
0654-001-001,2019-20,Mainland Rural,1.19678753794527,0.9422809158656756,1.957629019101746,0.28051573396893464,5.703884293427604,5.1110355226288675,3.1693013337895692,0.21304005259783043,1.1986632064523357,0.6865424436652545,0.02898877971579292,0.021458972317971635
0654-001-002,2019-20,Mainland Rural,2.717845873170309,1.0293530881165787,6.334024677775073,0.8974217590350962,4.333045221572643,3.6232993463830914,6.429071974828032,0.34238168901860466,6.264827451845348,2.232325529645719,0.4191606874807745,0.06281137149656058
0654-004-001,2019-20,Mainland Rural,1.6469928807875833,1.046907117733696,3.295277037141963,0.6222252865837606,3.601921743228315,3.5855919296223915,5.3674803329970855,0.28617264294851197,2.9118613313445247,1.3778352604664224,0.09747725457518726,0.04096897366768803
0655-001-001,2019-20,Mainland Rural,0.7433780654755254,1.0366105671786907,1.7338615689858676,0.2395965436667269,7.638314813861352,4.668240474918996,4.377716811469393,0.2457123101673469,1.0758271989483337,0.7248529210842887,0.03407729930801199,0.027650544750138457
0657-001-001,2019-20,Mainland Rural,0.7494067888522229,0.7507303779931869,1.6127126402327767,0.2681819607100765,7.312404051884236,3.8572592413155147,2.615128162988936,0.21843923900423237,0.8482831325749394,0.5195621516301647,0.009594996113455339,0.02366967166151606
0658-001-001,2019-20,Mainland Rural,1.2875632428040742,0.8404818200150519,2.7497101890389604,0.3450089279318729,6.481171115592088,4.9952324705701825,3.771151682915073,0.29001618269259793,1.7569829511149366,1.2017154454547425,0.05687049016855717,0.04228398939647894
0658-001-002,2019-20,Mainland Rural,0.7814423377887327,0.6767154868908605,1.2485398248460966,0.27319632714857717,3.1988751925786008,2.118088163934461,2.2387265700442813,0.18689392777951175,1.0196769504672816,0.5228884182322538,0.02040929219930194,0.018890069725845778
0658-001-003,2019-20,Mainland Other Urban,0.6402951483945696,0.7285582588572119,0.9026976877943101,0.23921398674756011,3.4938536314347126,1.4941796747134777,2.407373420899316,0.18224233414503843,0.42651571332446414,0.3836396871916761,0.006992223755806651,0.015571162398876
0661-002-001,2019-20,Mainland Rural,0.9419207166507589,0.5249748090152363,1.7533230830070803,0.24828991762847272,7.269043645867172,3.743514614768051,3.180533572977303,0.26682706250237154,1.051081783414397,0.7200592188592982,0.04809472225784999,0.025555732477760426
0662-001-001,2019-20,Mainland Rural,0.42194787015895036,0.5590874360332879,0.7101751011188032,0.11702435745952705,4.66657123544321,2.035041037604425,1.0156258285753739,0.14676834119319307,0.31820616128178797,0.2471721931089567,0.00787925755679014,0.01016809957929825
0662-002-002,2019-20,Mainland Rural,1.9257410649355193,0.9840555126708999,3.429855356104064,0.671863550317953,9.357353847880667,7.016653633560721,8.284036058949459,0.39099626280957717,2.239406490671996,1.4588519906991106,0.023407345841749413,0.042855684326602084
0663-001-001,2019-20,Mainland Rural,2.9325694681032415,0.9952117581478693,5.038061191771761,0.7596465097854029,7.2676122553354965,6.041762529404349,9.745046883925943,0.40140163146859115,3.10608761699715,1.9350191382569306,0.07223486433399731,0.05008526104324017
0663-001-002,2019-20,Mainland Rural,0.6844109600798274,0.481174072242421,1.2893494668766816,0.2330549364956245,4.75490800805812,2.1775672416850353,2.1072168877807185,0.2090597784362922,0.9151612182233639,0.4979328396619047,0.025730818490485315,0.019803295551842237
0663-003-001,2019-20,Mainland Rural,1.4993789891499265,0.7622541979373717,3.491822219746478,0.5618448451988303,4.96177982436182,3.582617236549884,5.0333112228244765,0.3246440714478464,2.8858740102378326,1.3507650102533524,0.13856234564395942,0.044426905599057195
0664-001-001,2019-20,Mainland Rural,0.510594937877705,0.49140535503936306,0.6683805576459021,0.09026409594994202,13.902313268728035,4.446776726890123,2.1420081984489765,0.20323229958915356,0.32546228819636425,0.3511454016646556,0.004486197760661269,0.012661431826081197
0665-001-001,2019-20,Mainland Rural,0.5441151332828215,0.7669138678936349,1.2863738225726344,0.20540842410839716,7.840289471229971,3.7391830693228134,3.0810021869789987,0.23439216400853116,0.8686252904618,0.5810225303056059,0.017890442908943132,0.02242907404787338
0666-001-001,2019-20,Mainland Rural,1.2502740564950054,0.8655563663566447,2.4456971213711856,0.28771580330155205,5.57936777840938,4.297547493616383,3.094058540977498,0.2364506659489051,1.2531058175828045,0.7845579822325692,0.03482266114291899,0.026199579800396285
0666-003-001,2019-20,Mainland Rural,0.7076069205017199,0.40282340370428665,1.1836286619560363,0.17712455850683256,6.464591052850329,2.7085177342088036,2.1928428450577897,0.21823742998403775,0.7085949606168949,0.4967039353670205,0.02575335186273325,0.019369765494534404
0667-001-001,2019-20,Mainland Other Urban,0.8719182379554679,1.1242023867843645,1.3476405592016676,0.3065754066566202,6.1475642121619165,2.6106644156799512,3.5939900131231126,0.22554623642256053,0.8802763096931977,0.6296103219365011,0.017745781323789827,0.02795956064610043
0668-001-001,2019-20,Mainland Other Urban,1.137947144028206,0.9071120924223571,1.5678782021935727,0.3358810566521314,4.044905146727959,2.209010958208923,3.733626712441696,0.22813948603592363,0.7820394037428114,0.6464531882272375,0.02754088298819776,0.026053868036434
0668-001-002,2019-20,Mainland Other Urban,0.775414690640095,0.5837166793738344,1.0396844672216883,0.25604458297039334,3.2163192106230514,1.4848677895369877,1.8199445185052365,0.1924829108990197,0.7264259721214794,0.4261832867658931,0.02201099926900858,0.02061405905546163
0668-002-001,2019-20,Mainland Other Urban,1.2695729858086775,0.8653473533880303,1.5865935260780073,0.4082896814167281,4.289504126202017,2.2536787943128544,3.6276466195527446,0.2437090587922335,1.1922116524454607,0.7933131874129229,0.029642484554695876,0.02857409762802054
0669-001-001,2019-20,Mainland Rural,0.7740322503095209,0.6813097482230208,1.1304992654418993,0.25201794799229427,7.6078909834089,3.080509416592331,2.6205414540307355,0.22041071455251826,0.6552166511470553,0.5019875065765699,0.00789007282889184,0.014639367682988881
0671-001-001,2019-20,Mainland Other Urban,2.11284025942006,1.0427629651234558,2.5755287247292027,0.6077656886656239,4.2067824164971706,2.9425255461250432,7.468361253105007,0.28761723883994245,2.575212418657434,1.3947159005066438,0.08556207201709551,0.049670658834609464
0671-003-001,2019-20,Mainland Other Urban,1.1961715886600375,0.6840956810651978,1.8449109020033654,0.4034576177349474,3.793737914278364,1.8596317238906157,3.199557119263947,0.24505230436440315,1.5682472361321196,0.761616221524232,0.06650215925338951,0.033130020856496196
0672-001-001,2019-20,Mainland Rural,0.9832992843343784,0.5479960761053443,1.2322801809634414,0.1855798622053888,8.753087759429432,4.105641386034077,3.0466040432797006,0.22735005822441004,0.6465951235129839,0.5804356390482637,0.01682985236299334,0.017333244204194687
0674-001-001,2019-20,Mainland Other Urban,1.6597924105986366,1.3805462636093586,2.340598717283324,0.5327482243436198,8.117715467392228,4.599908930538039,5.740963695107515,0.3000496163290724,1.7994807416891863,1.1082565008877023,0.015298535743012258,0.04590468346906713
0675-001-001,2019-20,Mainland Other Urban,1.6419828138969228,1.035819640231074,2.2238513512026055,0.5795850832353941,2.4490505883161253,1.9135090663840306,4.0541137699697956,0.23910708532428154,2.3275708090841447,1.0044621841552042,0.07860287294783619,0.03839974305891484
0675-001-004,2019-20,Mainland Rural,1.185215365468628,0.6920567352940264,2.7123025819724598,0.43258886474097197,6.124786850096118,3.436681243201806,4.382869865124655,0.2988123231130642,2.3371499321209264,1.0253569940131544,0.104088093979378,0.03481823688542004
0676-001-001,2019-20,Mainland Rural,1.495853516095931,0.7335509676878497,2.50561033208597,0.3304698490502582,6.664896275123881,4.283612853138,5.633478635605275,0.28147373127857156,1.5981383061991754,1.0265922116161779,0.025843309516279153,0.03493854238803619
0677-001-001,2019-20,Mainland Other Urban,0.931963149390597,0.8665885080473168,1.0285691795007572,0.2504934275510633,4.095556794650908,2.2817850413777183,2.690957207907154,0.18264727185739443,0.6383602750947486,0.4427248956040466,0.020306584245723795,0.018710973818503132
0678-001-001,2019-20,Mainland Other Urban,1.1041421161460125,1.1478267874875179,2.1912136593876146,0.38241547705896595,4.183727889925952,2.7985838478887737,3.709454850563092,0.24405493958642338,1.3338537624679259,0.8354472805404888,0.07531699921981987,0.03438068989002533
0678-001-002,2019-20,Mainland Rural,1.1021990104073731,0.5872986770368417,2.0196860883138044,0.2867725717889249,6.771334716382749,3.068235968072002,3.451804451485296,0.2525718611634221,1.287867891737886,0.7608226425415215,0.04141641866956732,0.02512035645938816
0680-001-001,2019-20,Mainland Other Urban,0.30929721178122394,0.42829601416782775,0.2837380628878273,0.07941849855774849,2.63167140109385,0.8555657016764712,0.6136525338549997,0.10352781652631139,0.16272516005785284,0.10569535050905698,0.0033510657376272456,0.006890611586185711
0681-001-002,2019-20,Mainland Rural,1.8808878079651246,1.1774780101475455,5.416148919198005,0.6788038392533633,3.6714131181032683,4.000794012840209,5.439532378335166,0.33313897275797527,4.811004884329879,1.961907184455303,0.3983425078134068,0.06690410510668714
0682-001-002,2019-20,Mainland Other Urban,1.2101943332154736,1.0436644664295194,2.1421402431716268,0.428442675352233,3.656401988863006,2.4751821226110717,3.5542786109506723,0.24820972563880966,1.3377783421592861,0.7747183485499177,0.05736086531705055,0.03204453439543511
0683-001-001,2019-20,Mainland Other Urban,3.5667940576362054,1.8358188287743358,4.375240274841258,0.7372198278782617,8.294348674516103,5.1125089301523,11.621625277814802,0.41645364406038826,2.944422645925129,2.4954967294672987,0.14526060178477707,0.0625949873278393
0683-001-009,2019-20,Mainland Rural,0.5679867000131067,0.41564861483159105,0.9539438235564527,0.1402320362991805,5.152743424406286,2.111158376002505,1.7102386523272985,0.1785071295123937,0.5569265864522015,0.3682195062787647,0.016979699100650954,0.015447929143385625
0683-002-002,2019-20,Mainland Other Urban,0.7455705011147048,0.6093982689767176,0.8075603556377817,0.20975736821473565,2.1607799848599694,1.1193179455200608,1.4236658292910147,0.15725858404196993,0.6401258783380054,0.3138730025702588,0.022523844877403422,0.01747498195143733
0684-001-002,2019-20,Mainland Rural,0.7816984792758579,0.5545130802074494,1.1245737358639885,0.1973936240202356,4.686893408493256,2.7154733331926066,2.351168395841502,0.1928954566564762,0.7213257561127971,0.5102309520402888,0.018341457663797845,0.017969773602412316
0684-001-004,2019-20,Mainland Other Urban,1.5464818588776605,0.8285181108368649,1.864596650049112,0.39182485021912383,3.6370448204007437,2.4084670376251625,4.019306206423489,0.23982070205373524,1.4991345592108667,0.9097502975831174,0.06199861605985068,0.03427374682322388
0684-005-001,2019-20,Mainland Rural,0.5951181720927887,1.3047178154324381,2.117419899218706,0.3155966392302606,12.062437427577319,5.23122513484519,2.9611422053204683,0.2809452264738998,1.1870955899279008,0.7160895441269646,0.02672355468056648,0.02816318043420413
0685-001-001,2019-20,Mainland Rural,0.8482302866881308,0.7702746466706855,1.3928739716615939,0.22399669105625006,6.8631048824429675,4.5656001683965926,3.1641775354491894,0.228961072199736,0.7241353726574842,0.5906393831295694,0.021684764038867405,0.018693978716348952
0686-001-001,2019-20,Dar Es Salaam,1.870657894177807,0.9868957135870741,1.8078731747420838,0.32017995023805507,4.168740078472535,3.038745370044745,5.74195027807118,0.23532868111466107,1.5186015272988085,0.9358785274479807,0.10733898954044538,0.033907851184109807
0687-001-001,2019-20,Mainland Other Urban,1.7096273683052914,1.0324972433924564,1.954023759044991,0.5345896499338268,3.7957789748212662,2.8736464385241947,6.696726859572633,0.2634535217769546,1.4893525787510837,1.1022558240044105,0.035555083436014386,0.0380557966772568
0687-006-001,2019-20,Mainland Other Urban,1.0349466349978633,0.70532420836323,1.1567124538684392,0.25150734533859304,3.9795410826324655,2.130440580498896,2.7372483302050656,0.19815697375793676,0.8022714561285671,0.5535347752190548,0.025981433601652365,0.022411505612877722
0687-006-002,2019-20,Mainland Other Urban,0.37085949970542587,0.5705486699059484,0.3792701428892596,0.11216403639899199,3.418098212689875,1.2147548377479576,0.9769078184290791,0.11791685912262331,0.22965069646509273,0.1594384159327082,0.0031346565879055333,0.007959550132755087
0688-001-001,2019-20,Mainland Rural,1.754401462316857,0.6323508387697944,2.0445772016294703,0.2839412383758846,8.50998990950983,5.1524225266141555,5.146731177994371,0.27853014333751536,1.1787173443345906,1.007055302218343,0.05464083561445001,0.028774942606930875
0689-001-001,2019-20,Mainland Other Urban,1.7712713397177906,0.889536837591313,1.9516577067076424,0.4268336502818327,7.503165239446172,4.178150578383644,5.963226660426264,0.3138325101376765,1.893712604810022,1.1910776399224838,0.050790625133219997,0.04596576668691871
0689-001-008,2019-20,Mainland Rural,3.687990020481563,0.9627093770469171,8.019463867005985,1.0596684165238162,4.025655400163207,3.7427566186318377,11.178744144272839,0.434657009733831,8.870713025522777,3.76219538460446,0.4928567054034113,0.11689777875780685
0690-001-001,2019-20,Mainland Other Urban,0.8760877188479943,0.7445027520605492,0.9818885870946739,0.2748733080155664,3.8351910138099217,1.5411775772861427,2.2467799263788715,0.17238149715611595,0.7299837097061722,0.4207237324648245,0.011230560838996432,0.016462500914353143
0692-002-001,2019-20,Mainland Other Urban,1.5554632263470445,0.6313700539463609,1.3504093460948974,0.30601971695116376,6.494168889659608,2.7901710014072405,3.8694215381331527,0.2378629282889081,0.896242756652047,0.7065066227569766,0.03229094186931589,0.025413074249493284
0694-001-001,2019-20,Mainland Other Urban,1.1362497792479793,1.1727542028064246,1.6046887441331947,0.3336846165688458,8.8107278041379,4.87893473638577,5.704658072891485,0.2952825947114156,1.0579249719981358,0.9028660450352557,0.02541136484975304,0.03721490522357761
0695-001-001,2019-20,Mainland Rural,2.6006270447259205,0.890496860741014,4.503386972457038,0.43813072969571126,7.495264718742869,7.719476098723604,7.702632432447297,0.33069767696522656,2.6025349775656332,1.6255649886172316,0.20399012703662098,0.048102473292428456
0695-004-001,2019-20,Mainland Rural,0.6918759481681561,1.4261100734712757,2.0861619884366935,0.32752272561836415,13.523377184183492,8.305073540810044,3.9543270160350863,0.30850734838518984,0.972179474031373,0.7996237488970976,0.022553063186843192,0.03183745225766619
0695-004-003,2019-20,Mainland Rural,1.0154145697748165,0.6848901329249,2.0995037032266657,0.35482577545928085,5.224622100807826,2.484683993390806,3.237586752383674,0.23697915021493135,1.50934885676119,0.7255631993957131,0.0365079839908223,0.02448873301195699
0696-001-001,2019-20,Mainland Rural,1.50608938068553,0.9101537802238819,3.02621397418898,0.5225836489591126,2.3723638347567486,2.561117525243265,2.8192640886597835,0.25419440823283745,2.9984103331564236,1.078600537110771,0.19380594134044357,0.03905521508172893
0696-002-001,2019-20,Mainland Rural,0.5586311954851134,0.41335228229145865,0.5741289965472736,0.10585649178443249,7.1132823369763525,2.415155425736217,1.60639746680644,0.14802903602501633,0.27439854947856973,0.25521633736268695,0.00474120890136661,0.009376511672372965
0696-004-001,2019-20,Mainland Other Urban,0.897580798274187,0.5684740350830475,0.9229039026207695,0.20213148972813383,7.138737838330845,1.579366971289752,1.940103981186131,0.1627575541421726,0.487912184067632,0.291112344831586,0.002648152030558159,0.01115371277600562
0697-001-001,2019-20,Mainland Other Urban,3.0193121142214867,1.086348204593762,4.460473961324129,0.6577788273095118,4.329198572000527,3.211223006982107,7.932082892165595,0.3204426260675597,3.604396926923883,1.6635486685853984,0.15339973754872416,0.06322107224089071
0698-001-001,2019-20,Mainland Other Urban,2.0711091693558914,1.183929980337837,3.1481207088048015,0.4295711995698913,8.335010628582298,4.337371592937499,7.107067646138158,0.32783832306679417,1.9846639575959397,1.2694778276439878,0.034866834893422044,0.04970362144508082
0698-003-002,2019-20,Mainland Rural,0.571440630847669,0.4905517537098725,0.854252390499143,0.13063263234018163,7.243255644709875,2.886722835190947,1.6010990803004472,0.16985810060957715,0.3268736804752126,0.3188120363127707,0.008761967086801834,0.01092392408350279
0698-009-001,2019-20,Mainland Rural,1.4523132991115346,0.8173411122377413,2.6397685983294426,0.5335642332178014,7.42803079491552,3.3654166044946923,5.276167920058741,0.29992196210066396,2.4007110353001084,1.1879735956815742,0.03588453709404173,0.03260124494505744
0699-001-001,2019-20,Mainland Other Urban,0.7614981920641085,0.6192856994386755,0.9348635731447034,0.19125921353543376,4.134673894186298,1.448471207369001,2.0525674919687216,0.17394759698857135,0.5594091622056595,0.3724705654151939,0.01781529399518588,0.01815927071044557
0700-001-001,2019-20,Mainland Other Urban,1.434956918871853,1.0422153637338276,1.563039281749794,0.3520416039833732,4.6460679710902015,2.0869743095704996,4.167063088890062,0.23605727548077535,0.9338346118727712,0.809786921508314,0.020336891123643768,0.02794317674064297
0701-003-001,2019-20,Dar Es Salaam,1.1655591406918246,1.228311943505763,1.3478463580138265,0.355770353973147,4.050070255637625,2.694845742273062,4.2136142543317066,0.20975710492873556,1.1310771245455695,0.601162183198126,0.04126735369131341,0.022427920721615577
0702-001-001,2019-20,Mainland Other Urban,1.1245201272680596,1.2448910303236864,1.8235885409632926,0.40597888795775144,5.806907748791068,2.8216034472413605,4.584167011831957,0.2545274233695309,1.3080191285393725,0.8624956595235136,0.030786677113185102,0.036592888707434316
0703-001-001,2019-20,Mainland Other Urban,1.0086371795451894,1.0443313458393015,1.8010975336794055,0.23639734876682134,5.821353393792565,3.6096758451609197,2.8756811997696206,0.21418012105867182,0.951430046005028,0.576162836494334,0.03352239774373374,0.026201070212851958
